location-long,location-lat,date,time
-78.6500992,42.7442944,4/12/2022,11:19:43
-78.6499072,42.7445344,4/12/2022,11:20:02
-78.6508544,42.7436224,4/12/2022,11:20:22
-78.6514752,42.743248,4/12/2022,11:20:42
-78.6512448,42.7433952,4/12/2022,11:21:05
-78.6511744,42.7431808,4/12/2022,11:21:23
-78.651744,42.7426688,4/12/2022,11:21:42
-78.6539712,42.740976,4/12/2022,11:22:02
-78.657824,42.7405056,4/12/2022,11:22:23
-78.6602304,42.7390112,4/12/2022,11:22:42
-78.6623296,42.7372256,4/12/2022,11:23:02
-78.664032,42.7364544,4/12/2022,11:23:23
-78.6644352,42.7357856,4/12/2022,11:23:42
-78.6649408,42.7355424,4/12/2022,11:24:02
-78.665024,42.7356608,4/12/2022,11:24:23
-78.6655296,42.7344832,4/12/2022,11:24:43
-78.6654336,42.7344032,4/12/2022,11:25:02
-78.666048,42.7342848,4/12/2022,11:25:22
-78.6663616,42.734192,4/12/2022,11:25:43
-78.6662016,42.7343136,4/12/2022,11:26:02
-78.668128,42.7336768,4/12/2022,11:26:23
-78.6718592,42.7323072,4/12/2022,11:26:43
-78.6763456,42.7312192,4/12/2022,11:27:04
-78.6794816,42.7292928,4/12/2022,11:27:23
-78.683456,42.7280032,4/12/2022,11:27:43
-78.686752,42.7268384,4/12/2022,11:28:02
-78.6903744,42.7252832,4/12/2022,11:28:23
-78.6929344,42.7244832,4/12/2022,11:28:42
-78.6937792,42.7250144,4/12/2022,11:29:03
-78.6946432,42.725328,4/12/2022,11:29:22
-78.6941632,42.7252128,4/12/2022,11:29:42
-78.6937472,42.7248864,4/12/2022,11:30:03
-78.6946304,42.7241472,4/12/2022,11:30:23
-78.6959808,42.7235648,4/12/2022,11:30:43
-78.698784,42.7228736,4/12/2022,11:31:02
-78.7028096,42.7222784,4/12/2022,11:31:22
-78.7069504,42.7215072,4/12/2022,11:31:43
-78.710912,42.7205856,4/12/2022,11:32:04
-78.7144064,42.7194752,4/12/2022,11:32:23
-78.7182208,42.7183328,4/12/2022,11:32:43
-78.721056,42.7181664,4/12/2022,11:33:02
-78.7241536,42.7176512,4/12/2022,11:33:22
-78.724192,42.7170528,4/12/2022,11:33:43
-78.7243712,42.7169792,4/12/2022,11:34:02
-78.7246144,42.7174144,4/12/2022,11:34:21
-78.7245952,42.716928,4/12/2022,11:34:42
-78.7247936,42.7169472,4/12/2022,11:35:03
-78.7257856,42.7168192,4/12/2022,11:35:23
-78.7251136,42.7167552,4/12/2022,11:35:43
-78.72512,42.7160224,4/12/2022,11:36:02
-78.7245312,42.7159456,4/12/2022,11:36:22
-78.7240064,42.7154144,4/12/2022,11:36:43
-78.7249216,42.7152512,4/12/2022,11:37:02
-78.7248,42.715168,4/12/2022,11:37:24
-78.7267008,42.7143904,4/12/2022,11:37:43
-78.7304448,42.713856,4/12/2022,11:38:03
-78.7316288,42.71384,4/12/2022,11:38:23
-78.7333312,42.713088,4/12/2022,11:38:43
-78.7335424,42.7136448,4/12/2022,11:39:03
-78.732736,42.7135584,4/12/2022,11:39:23
-78.732576,42.7134208,4/12/2022,11:39:42
-78.732864,42.7128288,4/12/2022,11:40:02
-78.7362304,42.7125888,4/12/2022,11:40:24
-78.738112,42.711888,4/12/2022,11:40:42
-78.738784,42.7118656,4/12/2022,11:41:05
-78.7419904,42.7115712,4/12/2022,11:41:23
-78.745248,42.7110752,4/12/2022,11:41:43
-78.7474048,42.7109184,4/12/2022,11:42:02
-78.7486464,42.71008,4/12/2022,11:42:23
-78.7489472,42.7097728,4/12/2022,11:42:42
-78.7507648,42.708896,4/12/2022,11:43:04
-78.7562176,42.7072384,4/12/2022,11:43:39
-78.7603584,42.7052384,4/12/2022,11:44:04
-78.7633664,42.7035488,4/12/2022,11:44:24
-78.7650624,42.7017024,4/12/2022,11:44:45
-78.7674048,42.7002912,4/12/2022,11:45:03
-78.77024,42.6982848,4/12/2022,11:45:24
-78.7733888,42.6975456,4/12/2022,11:45:43
-78.7762176,42.6957248,4/12/2022,11:46:04
-78.7782528,42.6940992,4/12/2022,11:46:23
-78.7807232,42.693488,4/12/2022,11:46:43
-78.779808,42.6931072,4/12/2022,11:47:02
-78.7796096,42.6926528,4/12/2022,11:47:23
-78.7787008,42.692672,4/12/2022,11:47:43
-78.7790784,42.6918592,4/12/2022,11:48:02
-78.781504,42.6905792,4/12/2022,11:48:22
-78.7848128,42.6892768,4/12/2022,11:48:44
-78.78784,42.6883168,4/12/2022,11:49:03
-78.7908224,42.686368,4/12/2022,11:49:24
-78.792192,42.6843104,4/12/2022,11:49:44
-78.7947264,42.6843232,4/12/2022,11:50:02
-78.7961472,42.6845024,4/12/2022,11:50:22
-78.7960448,42.6843232,4/12/2022,11:50:42
-78.7961408,42.6846976,4/12/2022,11:51:03
-78.7954496,42.68456,4/12/2022,11:51:23
-78.7964736,42.6846048,4/12/2022,11:51:44
-78.7960896,42.6849504,4/12/2022,11:52:02
-78.7961024,42.6848448,4/12/2022,11:52:22
-78.7961664,42.6849568,4/12/2022,11:52:43
-78.795968,42.685184,4/12/2022,11:53:03
-78.7953088,42.6847968,4/12/2022,11:53:22
-78.7953408,42.6846656,4/12/2022,11:53:43
-78.7953664,42.6849696,4/12/2022,11:54:03
-78.794752,42.684672,4/12/2022,11:54:24
-78.7948864,42.6849216,4/12/2022,11:54:43
-78.794624,42.6847264,4/12/2022,11:55:02
-78.7944896,42.6847584,4/12/2022,11:55:23
-78.7943936,42.6850048,4/12/2022,11:55:43
-78.7944576,42.6848224,4/12/2022,11:56:02
-78.7945792,42.685696,4/12/2022,11:56:23
-78.796928,42.6841408,4/12/2022,11:56:43
-78.8004352,42.6828544,4/12/2022,11:57:03
-78.8034048,42.681728,4/12/2022,11:57:23
-78.8063488,42.6818016,4/12/2022,11:57:42
-78.8065536,42.681872,4/12/2022,11:58:02
-78.8083712,42.6804512,4/12/2022,11:58:23
-78.8090752,42.680752,4/12/2022,11:58:44
-78.8093632,42.6810304,4/12/2022,11:59:03
-78.8092864,42.6807872,4/12/2022,11:59:23
-78.8098304,42.6809568,4/12/2022,11:59:43
-78.8102976,42.680976,4/12/2022,12:00:04
-78.8099008,42.6805792,4/12/2022,12:00:24
-78.8102592,42.6803936,4/12/2022,12:00:43
-78.810048,42.68056,4/12/2022,12:01:03
-78.8096448,42.6806464,4/12/2022,12:01:23
-78.8096,42.6803968,4/12/2022,12:01:43
-78.81024,42.6807488,4/12/2022,12:02:03
-78.8097216,42.6804992,4/12/2022,12:02:24
-78.8097856,42.6801984,4/12/2022,12:02:44
-78.8113408,42.6796128,4/12/2022,12:03:03
-78.8135424,42.6784416,4/12/2022,12:03:24
-78.8166336,42.676816,4/12/2022,12:03:44
-78.8197888,42.6758208,4/12/2022,12:04:03
-78.8235776,42.6751008,4/12/2022,12:04:26
-78.8262272,42.6738144,4/12/2022,12:04:46
-78.8296128,42.6720416,4/12/2022,12:05:08
-78.8320832,42.6719616,4/12/2022,12:05:23
-78.8339456,42.6712928,4/12/2022,12:05:42
-78.8335616,42.6712672,4/12/2022,12:06:02
-78.833664,42.6710464,4/12/2022,12:06:23
-78.8333888,42.6714528,4/12/2022,12:06:43
-78.8335296,42.671616,4/12/2022,12:07:03
-78.8339328,42.6716192,4/12/2022,12:07:23
-78.8332992,42.6718336,4/12/2022,12:07:43
-78.8328192,42.6713248,4/12/2022,12:08:02
-78.8331136,42.6712672,4/12/2022,12:08:23
-78.8333952,42.6712608,4/12/2022,12:08:42
-78.835936,42.6699616,4/12/2022,12:09:06
-78.8372352,42.6679712,4/12/2022,12:09:23
-78.8372736,42.6673888,4/12/2022,12:09:43
-78.8385984,42.66624,4/12/2022,12:10:06
-78.8403136,42.6658432,4/12/2022,12:10:22
-78.842656,42.6649792,4/12/2022,12:10:45
-78.8466496,42.6634944,4/12/2022,12:11:06
-78.849248,42.6620832,4/12/2022,12:11:24
-78.8523712,42.6603584,4/12/2022,12:11:46
-78.8548416,42.6595584,4/12/2022,12:12:03
-78.854208,42.658496,4/12/2022,12:12:22
-78.854048,42.6581952,4/12/2022,12:12:43
-78.853696,42.65848,4/12/2022,12:13:04
-78.85264,42.6580704,4/12/2022,12:13:24
-78.8527616,42.6581344,4/12/2022,12:13:43
-78.8536704,42.6581376,4/12/2022,12:14:02
-78.8571904,42.6573472,4/12/2022,12:14:23
-78.8610944,42.6558432,4/12/2022,12:14:47
-78.8636032,42.6555264,4/12/2022,12:15:04
-78.8671296,42.6553152,4/12/2022,12:15:23
-78.8709632,42.6552352,4/12/2022,12:15:42
-78.8744064,42.6542176,4/12/2022,12:16:02
-78.8756608,42.65376,4/12/2022,12:16:25
-78.8752576,42.6532736,4/12/2022,12:16:44
-78.8766656,42.6530144,4/12/2022,12:17:03
-78.877248,42.6524768,4/12/2022,12:17:24
-78.876512,42.6520736,4/12/2022,12:17:45
-78.8770496,42.6521792,4/12/2022,12:18:04
-78.8772288,42.6522112,4/12/2022,12:18:24
-78.8786304,42.6512576,4/12/2022,12:18:43
-78.8828608,42.649888,4/12/2022,12:19:07
-78.8861568,42.648736,4/12/2022,12:19:25
-78.8894272,42.6474176,4/12/2022,12:19:45
-78.8920192,42.6444704,4/12/2022,12:20:11
-78.8914624,42.6430016,4/12/2022,12:20:23
-78.89376,42.6407936,4/12/2022,12:20:50
-78.8944064,42.6388512,4/12/2022,12:21:10
-78.8950912,42.6378336,4/12/2022,12:21:25
-78.8943552,42.6376832,4/12/2022,12:21:46
-78.8941184,42.6379616,4/12/2022,12:22:05
-78.894272,42.6382432,4/12/2022,12:22:24
-78.8939264,42.6380608,4/12/2022,12:22:45
-78.8938688,42.6380768,4/12/2022,12:23:03
-78.8938432,42.6383296,4/12/2022,12:23:25
-78.8947648,42.6381504,4/12/2022,12:23:48
-78.896736,42.6374784,4/12/2022,12:24:05
-78.8991104,42.6365952,4/12/2022,12:24:23
-78.901152,42.6372896,4/12/2022,12:24:43
-78.9034816,42.6384576,4/12/2022,12:25:04
-78.9038016,42.6388128,4/12/2022,12:25:24
-78.9044736,42.6391136,4/12/2022,12:25:44
-78.9056704,42.639936,4/12/2022,12:26:04
-78.9085184,42.6389312,4/12/2022,12:26:26
-78.9098304,42.6391232,4/12/2022,12:26:47
-78.909728,42.6383008,4/12/2022,12:27:05
-78.9072128,42.6375328,4/12/2022,12:27:25
-78.9053568,42.6380832,4/12/2022,12:27:44
-78.9059648,42.6385664,4/12/2022,12:28:18
-78.9052608,42.6381568,4/12/2022,12:28:44
-78.905312,42.6380928,4/12/2022,12:29:05
-78.9053696,42.6383328,4/12/2022,12:37:31
-78.905248,42.6382112,4/12/2022,12:47:49
-78.9050368,42.6381952,4/12/2022,12:57:55
-78.9057536,42.633632,4/12/2022,13:07:23
-78.9072256,42.632928,4/12/2022,13:07:43
-78.909408,42.6321568,4/12/2022,13:08:03
-78.9103744,42.631392,4/12/2022,13:08:24
-78.9101248,42.6310208,4/12/2022,13:08:43
-78.9098176,42.6308096,4/12/2022,13:09:03
-78.9088384,42.6299616,4/12/2022,13:09:22
-78.9084992,42.6293408,4/12/2022,13:09:43
-78.9079808,42.6285568,4/12/2022,13:10:02
-78.9076032,42.627856,4/12/2022,13:10:22
-78.9078016,42.6271776,4/12/2022,13:10:43
-78.9098496,42.6271136,4/12/2022,13:11:02
-78.9132096,42.6276288,4/12/2022,13:11:23
-78.9162752,42.6268032,4/12/2022,13:11:43
-78.9190912,42.626832,4/12/2022,13:12:04
-78.9187264,42.626752,4/12/2022,13:12:23
-78.9192512,42.6262368,4/12/2022,13:12:42
-78.918688,42.6262336,4/12/2022,13:13:01
-78.9192256,42.625504,4/12/2022,13:13:24
-78.9210048,42.6243872,4/12/2022,13:13:42
-78.9241152,42.6242272,4/12/2022,13:14:03
-78.92768,42.6240032,4/12/2022,13:14:23
-78.9306048,42.62264,4/12/2022,13:14:43
-78.9332608,42.6209024,4/12/2022,13:15:02
-78.9332352,42.6198944,4/12/2022,13:15:22
-78.9332992,42.6195424,4/12/2022,13:15:43
-78.932608,42.6186816,4/12/2022,13:16:01
-78.9324928,42.6179424,4/12/2022,13:16:22
-78.932288,42.6171584,4/12/2022,13:16:43
-78.9323136,42.6169472,4/12/2022,13:17:02
-78.9321984,42.616992,4/12/2022,13:17:22
-78.9327936,42.6164512,4/12/2022,13:17:42
-78.9333056,42.616448,4/12/2022,13:18:03
-78.9328448,42.6159744,4/12/2022,13:18:23
-78.9328768,42.6158784,4/12/2022,13:18:42
-78.932992,42.6153792,4/12/2022,13:19:02
-78.9333824,42.6152768,4/12/2022,13:19:23
-78.932864,42.6146688,4/12/2022,13:19:42
-78.9332864,42.6139936,4/12/2022,13:20:03
-78.9359104,42.6141248,4/12/2022,13:20:22
-78.9391168,42.614864,4/12/2022,13:20:42
-78.9428928,42.6156288,4/12/2022,13:21:02
-78.9452608,42.6165088,4/12/2022,13:21:22
-78.94736,42.6171008,4/12/2022,13:21:42
-78.9473408,42.6161504,4/12/2022,13:22:03
-78.9478656,42.615872,4/12/2022,13:22:22
-78.950592,42.615792,4/12/2022,13:22:43
-78.95376,42.6157824,4/12/2022,13:23:02
-78.9572544,42.6147584,4/12/2022,13:23:23
-78.9603776,42.614768,4/12/2022,13:23:42
-78.9635904,42.6146848,4/12/2022,13:24:02
-78.9658432,42.612912,4/12/2022,13:24:24
-78.9643328,42.6123264,4/12/2022,13:24:44
-78.9643392,42.6115328,4/12/2022,13:25:04
-78.9637888,42.6113024,4/12/2022,13:25:24
-78.9637312,42.6103424,4/12/2022,13:25:45
-78.963424,42.6097792,4/12/2022,13:26:03
-78.9643648,42.6085248,4/12/2022,13:26:24
-78.9644032,42.6074816,4/12/2022,13:26:42
-78.966848,42.6069856,4/12/2022,13:27:03
-78.9694912,42.6072608,4/12/2022,13:27:22
-78.9710976,42.6072576,4/12/2022,13:27:42
-78.9710528,42.60672,4/12/2022,13:28:04
-78.970624,42.6061248,4/12/2022,13:28:23
-78.9708416,42.6054496,4/12/2022,13:28:42
-78.9740544,42.6055264,4/12/2022,13:29:02
-78.9775872,42.6046304,4/12/2022,13:29:22
-78.9783424,42.604096,4/12/2022,13:29:42
-78.9781184,42.6033984,4/12/2022,13:30:03
-78.9786048,42.6033216,4/12/2022,13:30:22
-78.9786048,42.6027712,4/12/2022,13:30:42
-78.9785984,42.602288,4/12/2022,13:31:01
-78.9800256,42.6017088,4/12/2022,13:31:22
-78.9820096,42.6019328,4/12/2022,13:31:43
-78.9823808,42.6011136,4/12/2022,13:32:02
-78.9826112,42.600608,4/12/2022,13:32:23
-78.98224,42.5998304,4/12/2022,13:32:43
-78.9821952,42.599648,4/12/2022,13:33:02
-78.9823552,42.5989472,4/12/2022,13:33:22
-78.9823296,42.598496,4/12/2022,13:33:43
-78.9818752,42.598,4/12/2022,13:34:02
-78.9816768,42.5974656,4/12/2022,13:34:22
-78.9819648,42.5968032,4/12/2022,13:34:42
-78.9812032,42.5960832,4/12/2022,13:35:02
-78.9814208,42.595536,4/12/2022,13:35:21
-78.9813824,42.5946784,4/12/2022,13:35:43
-78.9817024,42.5945664,4/12/2022,13:36:01
-78.983648,42.5947808,4/12/2022,13:36:22
-78.986144,42.5950624,4/12/2022,13:36:42
-78.9901184,42.5951616,4/12/2022,13:37:01
-78.9941568,42.59496,4/12/2022,13:37:22
-78.9971136,42.5942048,4/12/2022,13:37:42
-78.9996672,42.593488,4/12/2022,13:38:02
-79.003008,42.594128,4/12/2022,13:38:21
-79.0059328,42.5939392,4/12/2022,13:38:42
-79.009024,42.5934208,4/12/2022,13:39:01
-79.0124864,42.593616,4/12/2022,13:39:22
-79.0132736,42.5931616,4/12/2022,13:39:41
-79.013472,42.592688,4/12/2022,13:40:02
-79.0138688,42.5918496,4/12/2022,13:40:22
-79.0139776,42.5917312,4/12/2022,13:40:42
-79.0133952,42.5913536,4/12/2022,13:41:02
-79.0140224,42.5914752,4/12/2022,13:41:21
-79.0139136,42.5911296,4/12/2022,13:41:42
-79.0132992,42.5908192,4/12/2022,13:42:02
-79.0134976,42.590688,4/12/2022,13:42:23
-79.0137152,42.5902624,4/12/2022,13:42:41
-79.0146944,42.5905376,4/12/2022,13:43:02
-79.0147392,42.5900448,4/12/2022,13:43:21
-79.0152832,42.5896736,4/12/2022,13:43:42
-79.0179264,42.5900576,4/12/2022,13:44:01
-79.0217152,42.590464,4/12/2022,13:44:21
-79.0255488,42.5907904,4/12/2022,13:44:42
-79.0286464,42.5913568,4/12/2022,13:45:01
-79.0311104,42.591984,4/12/2022,13:45:21
-79.032992,42.5926752,4/12/2022,13:45:42
-79.0329984,42.5918304,4/12/2022,13:46:03
-79.0324352,42.591552,4/12/2022,13:46:22
-79.0320192,42.5912448,4/12/2022,13:46:42
-79.0319616,42.5906208,4/12/2022,13:47:02
-79.0320256,42.5901984,4/12/2022,13:47:22
-79.0321216,42.5895776,4/12/2022,13:47:42
-79.031392,42.5894048,4/12/2022,13:48:02
-79.0317312,42.5891104,4/12/2022,13:48:21
-79.0317376,42.5896768,4/12/2022,13:48:41
-79.03168,42.589296,4/12/2022,13:49:01
-79.0313792,42.5895456,4/12/2022,13:49:21
-79.030784,42.5896096,4/12/2022,13:49:42
-79.0308544,42.5892672,4/12/2022,13:50:01
-79.031008,42.5882752,4/12/2022,13:50:22
-79.0315776,42.5875744,4/12/2022,13:50:42
-79.0336896,42.5875552,4/12/2022,13:51:01
-79.0350272,42.5887296,4/12/2022,13:51:21
-79.0355904,42.5889408,4/12/2022,13:51:42
-79.035072,42.588656,4/12/2022,13:52:01
-79.0346432,42.5883072,4/12/2022,13:52:20
-79.0345024,42.5875552,4/12/2022,13:52:41
-79.0352256,42.588224,4/12/2022,13:53:01
-79.0350208,42.5878944,4/12/2022,13:53:21
-79.035264,42.5874432,4/12/2022,13:53:41
-79.0349888,42.58712,4/12/2022,13:54:01
-79.0346816,42.5866944,4/12/2022,13:54:22
-79.0347136,42.5865792,4/12/2022,13:54:41
-79.0343936,42.5866368,4/12/2022,13:55:01
-79.0353728,42.587152,4/12/2022,13:55:21
-79.0353344,42.5868096,4/12/2022,13:55:42
-79.0354432,42.58664,4/12/2022,13:56:01
-79.0355904,42.586688,4/12/2022,13:56:21
-79.0359424,42.5861888,4/12/2022,13:56:41
-79.0355904,42.5858624,4/12/2022,13:57:01
-79.0358912,42.5856256,4/12/2022,13:57:21
-79.0380864,42.5860288,4/12/2022,13:57:41
-79.0412608,42.587312,4/12/2022,13:58:02
-79.044608,42.5884544,4/12/2022,13:58:22
-79.0479424,42.589456,4/12/2022,13:58:41
-79.0514496,42.5900832,4/12/2022,13:59:01
-79.055072,42.5908,4/12/2022,13:59:21
-79.0584768,42.5917504,4/12/2022,13:59:42
-79.0604608,42.5919008,4/12/2022,14:00:01
-79.0635008,42.5925376,4/12/2022,14:00:21
-79.0657344,42.5930368,4/12/2022,14:00:41
-79.0688832,42.5933024,4/12/2022,14:01:02
-79.0717248,42.5917312,4/12/2022,14:01:23
-79.0725248,42.5914048,4/12/2022,14:01:42
-79.0722368,42.5907456,4/12/2022,14:02:04
-79.0724544,42.5904288,4/12/2022,14:02:22
-79.0718016,42.5899392,4/12/2022,14:02:42
-79.0725888,42.5894272,4/12/2022,14:03:31
-79.0728896,42.5897664,4/12/2022,14:03:43
-79.0735872,42.5889152,4/12/2022,14:04:02
-79.0736832,42.588784,4/12/2022,14:04:21
-79.073792,42.588016,4/12/2022,14:04:41
-79.0736384,42.5882592,4/12/2022,14:05:01
-79.0755584,42.5879136,4/12/2022,14:05:21
-79.076128,42.589088,4/12/2022,14:05:41
-79.0783552,42.5890624,4/12/2022,14:06:02
-79.0802624,42.5879552,4/12/2022,14:06:21
-79.0805952,42.5872,4/12/2022,14:06:41
-79.0803008,42.5866368,4/12/2022,14:07:02
-79.08016,42.5863872,4/12/2022,14:07:21
-79.0807936,42.586032,4/12/2022,14:07:41
-79.0802816,42.5858528,4/12/2022,14:08:01
-79.079584,42.5853248,4/12/2022,14:08:21
-79.0792064,42.5847808,4/12/2022,14:08:41
-79.0791552,42.5846016,4/12/2022,14:09:00
-79.0787584,42.5847552,4/12/2022,14:09:22
-79.0783616,42.5844384,4/12/2022,14:09:40
-79.078592,42.5840064,4/12/2022,14:10:02
-79.0789184,42.58376,4/12/2022,14:10:21
-79.0818176,42.5840992,4/12/2022,14:10:41
-79.08528,42.5837824,4/12/2022,14:11:01
-79.088608,42.582928,4/12/2022,14:11:21
-79.091616,42.5816448,4/12/2022,14:11:41
-79.0931008,42.5807296,4/12/2022,14:12:01
-79.0953472,42.579984,4/12/2022,14:12:20
-79.0978112,42.5787808,4/12/2022,14:12:41
-79.0988864,42.5781248,4/12/2022,14:13:02
-79.0986176,42.5779808,4/12/2022,14:13:21
-79.0982208,42.5773888,4/12/2022,14:13:41
-79.099424,42.5762784,4/12/2022,14:14:01
-79.1021952,42.5752032,4/12/2022,14:14:21
-79.1043456,42.5738208,4/12/2022,14:14:42
-79.106752,42.5729024,4/12/2022,14:15:01
-79.1090176,42.57232,4/12/2022,14:15:21
-79.1107392,42.571776,4/12/2022,14:15:40
-79.1107456,42.5728352,4/12/2022,14:16:01
-79.1098176,42.5737696,4/12/2022,14:16:21
-79.111008,42.5746848,4/12/2022,14:16:40
-79.1113344,42.575248,4/12/2022,14:17:01
-79.1107968,42.5757728,4/12/2022,14:17:21
-79.1102016,42.575872,4/12/2022,14:17:42
-79.1104832,42.575088,4/12/2022,14:18:01
-79.110976,42.5751072,4/12/2022,14:18:21
-79.1110464,42.5754048,4/12/2022,14:18:42
-79.1108096,42.5752288,4/12/2022,14:27:23
-79.1114048,42.5752224,4/12/2022,14:37:23
-79.1226048,42.5728672,4/12/2022,14:47:23
-79.1220544,42.5581024,4/12/2022,14:57:23
-79.1280128,42.5430016,4/12/2022,15:07:23
-79.128096,42.5433888,4/12/2022,15:17:35
-79.1280896,42.5432736,4/12/2022,15:27:26
-79.1275776,42.5431712,4/12/2022,15:37:33
-79.1280128,42.5430528,4/12/2022,15:47:24
-79.1281344,42.543216,4/12/2022,15:57:44
-79.127328,42.544848,4/12/2022,16:07:23
-79.1277952,42.5446816,4/12/2022,16:17:34
-79.128032,42.5444,4/12/2022,16:27:27
-79.1272704,42.5438048,4/12/2022,16:37:26
-79.1277632,42.5444256,4/12/2022,16:48:01
-79.1273472,42.5439104,4/12/2022,16:57:29
-79.1274944,42.544048,4/12/2022,17:07:27
-79.1281024,42.5440416,4/12/2022,17:17:26
-79.1267328,42.5437664,4/12/2022,17:27:27
-79.1289216,42.542496,4/12/2022,17:37:25
-79.128512,42.5428192,4/12/2022,17:37:42
-79.12928,42.5423776,4/12/2022,17:38:02
-79.1316992,42.5413632,4/12/2022,17:38:25
-79.131968,42.5413536,4/12/2022,17:38:47
-79.1319296,42.5410304,4/12/2022,17:39:06
-79.131936,42.541328,4/12/2022,17:39:29
-79.1266944,42.54448,4/12/2022,17:47:24
-79.1256192,42.5449824,4/12/2022,17:47:45
-79.1238656,42.5441088,4/12/2022,17:48:05
-79.123232,42.5426432,4/12/2022,17:48:22
-79.1215424,42.54096,4/12/2022,17:48:44
-79.1213056,42.540768,4/12/2022,17:49:00
-79.1217984,42.540432,4/12/2022,17:49:23
-79.1225024,42.5404352,4/12/2022,17:49:41
-79.1224768,42.5396544,4/12/2022,17:50:00
-79.1244992,42.5385408,4/12/2022,17:50:19
-79.127328,42.5373472,4/12/2022,17:50:48
-79.1274624,42.5376512,4/12/2022,17:51:07
-79.1272576,42.5372736,4/12/2022,17:51:22
-79.1269824,42.5371232,4/12/2022,17:51:40
-79.1276544,42.535744,4/12/2022,17:58:09
-79.1276224,42.5379104,4/12/2022,18:07:42
-79.1283008,42.538192,4/12/2022,18:17:25
-79.1284352,42.5378624,4/12/2022,18:27:35
-79.1281408,42.537088,4/12/2022,18:37:33
-79.1278784,42.5360704,4/12/2022,18:47:49
-79.127424,42.5363744,4/12/2022,18:57:21
-79.1275712,42.5356928,4/12/2022,19:07:27
-79.1278784,42.53584,4/12/2022,19:07:46
-79.1276096,42.5356064,4/12/2022,19:08:06
-79.1274944,42.5358432,4/12/2022,19:08:26
-79.1276352,42.535056,4/12/2022,19:17:23
-79.1282048,42.5370432,4/12/2022,19:27:24
-79.1273024,42.538352,4/12/2022,19:37:25
-79.127072,42.5386528,4/12/2022,19:47:30
-79.12688,42.5383296,4/12/2022,19:57:29
-79.1262656,42.5373216,4/12/2022,20:08:08
-79.1274624,42.5374304,4/12/2022,20:17:33
-79.1271488,42.537488,4/12/2022,20:27:31
-79.1284992,42.5360512,4/12/2022,20:37:39
-79.1284864,42.5360768,4/12/2022,20:47:29
-79.1284224,42.5360416,4/12/2022,20:57:42
-79.1284096,42.5361632,4/12/2022,21:07:42
-79.1285504,42.5360352,4/12/2022,21:17:49
-79.1285504,42.5360608,4/12/2022,21:27:32
-79.1286592,42.5357184,4/12/2022,21:37:22
-79.1285696,42.5359776,4/12/2022,21:47:25
-79.1282304,42.5361568,4/12/2022,21:57:42
-79.1284096,42.5361408,4/12/2022,22:07:35
-79.1288832,42.5358528,4/12/2022,22:17:23
-79.1285376,42.5361952,4/12/2022,22:27:55
-79.1284416,42.5356384,4/12/2022,22:57:38
-79.1357696,42.5321952,4/13/2022,4:59:00
-79.1357504,42.5319584,4/13/2022,7:58:05
-79.1380864,42.5340096,4/13/2022,10:58:48
-79.1423424,42.5327904,4/13/2022,13:57:55
-79.1423168,42.5317088,4/13/2022,16:58:01
-79.1424128,42.532144,4/13/2022,19:57:49
-79.1415936,42.5328928,4/13/2022,22:58:58
-79.141632,42.5329312,4/14/2022,1:58:25
-79.1413632,42.5328,4/14/2022,4:58:19
-79.1413696,42.5313504,4/14/2022,7:57:38
-79.127936,42.5339936,4/14/2022,10:59:49
-79.0647808,42.5516288,4/14/2022,13:57:49
-79.028992,42.5791392,4/14/2022,14:18:19
-79.0301952,42.5785344,4/14/2022,14:27:26
-79.0196928,42.5841984,4/14/2022,14:37:22
-79.0180352,42.585136,4/14/2022,14:37:41
-79.0154944,42.5863104,4/14/2022,14:38:00
-79.0129152,42.5878144,4/14/2022,14:38:21
-79.0111488,42.5888896,4/14/2022,14:38:41
-79.0090048,42.589696,4/14/2022,14:39:01
-79.007424,42.5902432,4/14/2022,14:39:20
-79.005792,42.5904704,4/14/2022,14:39:40
-79.0057472,42.590416,4/14/2022,14:39:59
-79.0051776,42.5892032,4/14/2022,14:40:20
-79.0061952,42.587872,4/14/2022,14:47:21
-78.9950016,42.5941664,4/14/2022,14:57:48
-78.9957632,42.5955776,4/14/2022,15:07:21
-78.9905152,42.6050368,4/14/2022,15:17:22
-78.9900864,42.6054176,4/14/2022,15:17:40
-78.9881536,42.605664,4/14/2022,15:17:59
-78.9871808,42.6063968,4/14/2022,15:18:19
-78.9854976,42.6064672,4/14/2022,15:18:40
-78.985472,42.6065792,4/14/2022,15:19:00
-78.9637312,42.6290624,4/14/2022,15:27:21
-78.9255232,42.643632,4/14/2022,15:37:22
-78.8959872,42.6595584,4/14/2022,15:47:39
-78.8935744,42.6602336,4/14/2022,15:48:07
-78.892608,42.6606912,4/14/2022,15:48:26
-78.8903744,42.6613568,4/14/2022,15:48:48
-78.8895872,42.6638656,4/14/2022,15:49:09
-78.8884096,42.6672512,4/14/2022,15:49:31
-78.8875328,42.6700224,4/14/2022,15:49:49
-78.8875264,42.672192,4/14/2022,15:50:09
-78.8872896,42.6749792,4/14/2022,15:50:30
-78.88672,42.676064,4/14/2022,15:50:49
-78.885376,42.6768288,4/14/2022,15:51:08
-78.8841408,42.676912,4/14/2022,15:51:29
-78.8838272,42.6772032,4/14/2022,15:51:46
-78.8820928,42.6777504,4/14/2022,15:52:09
-78.8798912,42.678208,4/14/2022,15:52:28
